Y,X,id,Unnamed: 3,0,1
3556653.19979785,-10622521.8887171,58,,-95.42373768528738,30.412262646414156
3556653.19979785,-10621521.8887171,59,,-95.41475453244618,30.412262646414156
3556653.19979785,-10620521.8887171,60,,-95.40577137960499,30.412262646414156
3556653.19979785,-10619521.8887171,61,,-95.39678822676377,30.412262646414156
3555653.19979785,-10649521.8887171,62,,-95.66628281199964,30.404515219957
3555653.19979785,-10648521.8887171,63,,-95.65729965915844,30.404515219957
3555653.19979785,-10647521.8887171,64,,-95.64831650631724,30.404515219957
3555653.19979785,-10646521.8887171,65,,-95.63933335347605,30.404515219957
3555653.19979785,-10645521.8887171,66,,-95.63035020063487,30.404515219957
3555653.19979785,-10644521.8887171,67,,-95.62136704779367,30.404515219957
3555653.19979785,-10643521.8887171,68,,-95.61238389495247,30.404515219957
3555653.19979785,-10642521.8887171,69,,-95.60340074211128,30.404515219957
3555653.19979785,-10641521.8887171,70,,-95.59441758927008,30.404515219957
3555653.19979785,-10640521.8887171,71,,-95.58543443642887,30.404515219957
3555653.19979785,-10639521.8887171,72,,-95.57645128358769,30.404515219957
3555653.19979785,-10638521.8887171,73,,-95.56746813074649,30.404515219957
3555653.19979785,-10637521.8887171,74,,-95.5584849779053,30.404515219957
3555653.19979785,-10636521.8887171,75,,-95.5495018250641,30.404515219957
3555653.19979785,-10635521.8887171,76,,-95.5405186722229,30.404515219957
3555653.19979785,-10634521.8887171,77,,-95.53153551938172,30.404515219957
3555653.19979785,-10633521.8887171,78,,-95.52255236654052,30.404515219957
3555653.19979785,-10632521.8887171,79,,-95.51356921369933,30.404515219957
3555653.19979785,-10631521.8887171,80,,-95.50458606085813,30.404515219957
3555653.19979785,-10630521.8887171,81,,-95.49560290801693,30.404515219957
3555653.19979785,-10629521.8887171,82,,-95.48661975517572,30.404515219957
3555653.19979785,-10628521.8887171,83,,-95.47763660233454,30.404515219957
3555653.19979785,-10627521.8887171,84,,-95.46865344949335,30.404515219957
3555653.19979785,-10626521.8887171,85,,-95.45967029665215,30.404515219957
3555653.19979785,-10625521.8887171,86,,-95.45068714381095,30.404515219957
3555653.19979785,-10624521.8887171,87,,-95.44170399096976,30.404515219957
3555653.19979785,-10623521.8887171,88,,-95.43272083812856,30.404515219957
3555653.19979785,-10622521.8887171,89,,-95.42373768528738,30.404515219957
3555653.19979785,-10621521.8887171,90,,-95.41475453244618,30.404515219957
3555653.19979785,-10620521.8887171,91,,-95.40577137960499,30.404515219957
3555653.19979785,-10619521.8887171,92,,-95.39678822676377,30.404515219957
3554653.19979785,-10649521.8887171,93,,-95.66628281199964,30.39676717872133
3554653.19979785,-10648521.8887171,94,,-95.65729965915844,30.39676717872133
3554653.19979785,-10647521.8887171,95,,-95.64831650631724,30.39676717872133
3554653.19979785,-10646521.8887171,96,,-95.63933335347605,30.39676717872133
3554653.19979785,-10645521.8887171,97,,-95.63035020063487,30.39676717872133
3554653.19979785,-10644521.8887171,98,,-95.62136704779367,30.39676717872133
3554653.19979785,-10643521.8887171,99,,-95.61238389495247,30.39676717872133
3554653.19979785,-10642521.8887171,100,,-95.60340074211128,30.39676717872133
3554653.19979785,-10641521.8887171,101,,-95.59441758927008,30.39676717872133
3554653.19979785,-10640521.8887171,102,,-95.58543443642887,30.39676717872133
3554653.19979785,-10639521.8887171,103,,-95.57645128358769,30.39676717872133
3554653.19979785,-10638521.8887171,104,,-95.56746813074649,30.39676717872133
3554653.19979785,-10637521.8887171,105,,-95.5584849779053,30.39676717872133
3554653.19979785,-10636521.8887171,106,,-95.5495018250641,30.39676717872133
3554653.19979785,-10635521.8887171,107,,-95.5405186722229,30.39676717872133
3554653.19979785,-10634521.8887171,108,,-95.53153551938172,30.39676717872133
3554653.19979785,-10633521.8887171,109,,-95.52255236654052,30.39676717872133
3554653.19979785,-10632521.8887171,110,,-95.51356921369933,30.39676717872133
3554653.19979785,-10631521.8887171,111,,-95.50458606085813,30.39676717872133
3554653.19979785,-10630521.8887171,112,,-95.49560290801693,30.39676717872133
3554653.19979785,-10629521.8887171,113,,-95.48661975517572,30.39676717872133
3554653.19979785,-10628521.8887171,114,,-95.47763660233454,30.39676717872133
3554653.19979785,-10627521.8887171,115,,-95.46865344949335,30.39676717872133
3554653.19979785,-10626521.8887171,116,,-95.45967029665215,30.39676717872133
3554653.19979785,-10625521.8887171,117,,-95.45068714381095,30.39676717872133
3554653.19979785,-10624521.8887171,118,,-95.44170399096976,30.39676717872133
3554653.19979785,-10623521.8887171,119,,-95.43272083812856,30.39676717872133
3554653.19979785,-10622521.8887171,120,,-95.42373768528738,30.39676717872133
3554653.19979785,-10621521.8887171,121,,-95.41475453244618,30.39676717872133
3554653.19979785,-10620521.8887171,122,,-95.40577137960499,30.39676717872133
3554653.19979785,-10619521.8887171,123,,-95.39678822676377,30.39676717872133
3553653.19979785,-10649521.8887171,124,,-95.66628281199964,30.38901852280007
3553653.19979785,-10648521.8887171,125,,-95.65729965915844,30.38901852280007
3553653.19979785,-10647521.8887171,126,,-95.64831650631724,30.38901852280007
3553653.19979785,-10646521.8887171,127,,-95.63933335347605,30.38901852280007
3553653.19979785,-10645521.8887171,128,,-95.63035020063487,30.38901852280007
3553653.19979785,-10644521.8887171,129,,-95.62136704779367,30.38901852280007
3553653.19979785,-10643521.8887171,130,,-95.61238389495247,30.38901852280007
3553653.19979785,-10642521.8887171,131,,-95.60340074211128,30.38901852280007
3553653.19979785,-10641521.8887171,132,,-95.59441758927008,30.38901852280007
3553653.19979785,-10640521.8887171,133,,-95.58543443642887,30.38901852280007
3553653.19979785,-10639521.8887171,134,,-95.57645128358769,30.38901852280007
3553653.19979785,-10638521.8887171,135,,-95.56746813074649,30.38901852280007
3553653.19979785,-10637521.8887171,136,,-95.5584849779053,30.38901852280007
3553653.19979785,-10636521.8887171,137,,-95.5495018250641,30.38901852280007
3553653.19979785,-10635521.8887171,138,,-95.5405186722229,30.38901852280007
3553653.19979785,-10634521.8887171,139,,-95.53153551938172,30.38901852280007
3553653.19979785,-10633521.8887171,140,,-95.52255236654052,30.38901852280007
3553653.19979785,-10632521.8887171,141,,-95.51356921369933,30.38901852280007
3553653.19979785,-10631521.8887171,142,,-95.50458606085813,30.38901852280007
3553653.19979785,-10630521.8887171,143,,-95.49560290801693,30.38901852280007
3553653.19979785,-10629521.8887171,144,,-95.48661975517572,30.38901852280007
3553653.19979785,-10628521.8887171,145,,-95.47763660233454,30.38901852280007
3553653.19979785,-10627521.8887171,146,,-95.46865344949335,30.38901852280007
3553653.19979785,-10626521.8887171,147,,-95.45967029665215,30.38901852280007
3553653.19979785,-10625521.8887171,148,,-95.45068714381095,30.38901852280007
3553653.19979785,-10624521.8887171,149,,-95.44170399096976,30.38901852280007
3553653.19979785,-10623521.8887171,150,,-95.43272083812856,30.38901852280007
3553653.19979785,-10622521.8887171,151,,-95.42373768528738,30.38901852280007
3553653.19979785,-10621521.8887171,152,,-95.41475453244618,30.38901852280007
3553653.19979785,-10620521.8887171,153,,-95.40577137960499,30.38901852280007
3553653.19979785,-10619521.8887171,154,,-95.39678822676377,30.38901852280007
3552653.19979785,-10649521.8887171,155,,-95.66628281199964,30.381269252286202
3552653.19979785,-10648521.8887171,156,,-95.65729965915844,30.381269252286202
3552653.19979785,-10647521.8887171,157,,-95.64831650631724,30.381269252286202
3552653.19979785,-10646521.8887171,158,,-95.63933335347605,30.381269252286202
3552653.19979785,-10645521.8887171,159,,-95.63035020063487,30.381269252286202
3552653.19979785,-10644521.8887171,160,,-95.62136704779367,30.381269252286202
3552653.19979785,-10643521.8887171,161,,-95.61238389495247,30.381269252286202
3552653.19979785,-10642521.8887171,162,,-95.60340074211128,30.381269252286202
3552653.19979785,-10641521.8887171,163,,-95.59441758927008,30.381269252286202
3552653.19979785,-10640521.8887171,164,,-95.58543443642887,30.381269252286202
3552653.19979785,-10639521.8887171,165,,-95.57645128358769,30.381269252286202
3552653.19979785,-10638521.8887171,166,,-95.56746813074649,30.381269252286202
3552653.19979785,-10637521.8887171,167,,-95.5584849779053,30.381269252286202
3552653.19979785,-10636521.8887171,168,,-95.5495018250641,30.381269252286202
3552653.19979785,-10635521.8887171,169,,-95.5405186722229,30.381269252286202
3552653.19979785,-10634521.8887171,170,,-95.53153551938172,30.381269252286202
3552653.19979785,-10633521.8887171,171,,-95.52255236654052,30.381269252286202
3552653.19979785,-10632521.8887171,172,,-95.51356921369933,30.381269252286202
3552653.19979785,-10631521.8887171,173,,-95.50458606085813,30.381269252286202
3552653.19979785,-10630521.8887171,174,,-95.49560290801693,30.381269252286202
3552653.19979785,-10629521.8887171,175,,-95.48661975517572,30.381269252286202
3552653.19979785,-10628521.8887171,176,,-95.47763660233454,30.381269252286202
3552653.19979785,-10627521.8887171,177,,-95.46865344949335,30.381269252286202
3552653.19979785,-10626521.8887171,178,,-95.45967029665215,30.381269252286202
3552653.19979785,-10625521.8887171,179,,-95.45068714381095,30.381269252286202
3552653.19979785,-10624521.8887171,180,,-95.44170399096976,30.381269252286202
3552653.19979785,-10623521.8887171,181,,-95.43272083812856,30.381269252286202
3552653.19979785,-10622521.8887171,182,,-95.42373768528738,30.381269252286202
3552653.19979785,-10621521.8887171,183,,-95.41475453244618,30.381269252286202
3552653.19979785,-10620521.8887171,184,,-95.40577137960499,30.381269252286202
3552653.19979785,-10619521.8887171,185,,-95.39678822676377,30.381269252286202
3551653.19979785,-10649521.8887171,186,,-95.66628281199964,30.373519367272724
3551653.19979785,-10648521.8887171,187,,-95.65729965915844,30.373519367272724
3551653.19979785,-10647521.8887171,188,,-95.64831650631724,30.373519367272724
3551653.19979785,-10646521.8887171,189,,-95.63933335347605,30.373519367272724
3551653.19979785,-10645521.8887171,190,,-95.63035020063487,30.373519367272724
3551653.19979785,-10644521.8887171,191,,-95.62136704779367,30.373519367272724
3551653.19979785,-10643521.8887171,192,,-95.61238389495247,30.373519367272724
3551653.19979785,-10642521.8887171,193,,-95.60340074211128,30.373519367272724
3551653.19979785,-10641521.8887171,194,,-95.59441758927008,30.373519367272724
3551653.19979785,-10640521.8887171,195,,-95.58543443642887,30.373519367272724
3551653.19979785,-10639521.8887171,196,,-95.57645128358769,30.373519367272724
3551653.19979785,-10638521.8887171,197,,-95.56746813074649,30.373519367272724
3551653.19979785,-10637521.8887171,198,,-95.5584849779053,30.373519367272724
3551653.19979785,-10636521.8887171,199,,-95.5495018250641,30.373519367272724
3551653.19979785,-10635521.8887171,200,,-95.5405186722229,30.373519367272724
3551653.19979785,-10634521.8887171,201,,-95.53153551938172,30.373519367272724
3551653.19979785,-10633521.8887171,202,,-95.52255236654052,30.373519367272724
3551653.19979785,-10632521.8887171,203,,-95.51356921369933,30.373519367272724
3551653.19979785,-10631521.8887171,204,,-95.50458606085813,30.373519367272724
3551653.19979785,-10630521.8887171,205,,-95.49560290801693,30.373519367272724
3551653.19979785,-10629521.8887171,206,,-95.48661975517572,30.373519367272724
3551653.19979785,-10628521.8887171,207,,-95.47763660233454,30.373519367272724
3551653.19979785,-10627521.8887171,208,,-95.46865344949335,30.373519367272724
3551653.19979785,-10626521.8887171,209,,-95.45967029665215,30.373519367272724
3551653.19979785,-10625521.8887171,210,,-95.45068714381095,30.373519367272724
3551653.19979785,-10624521.8887171,211,,-95.44170399096976,30.373519367272724
3551653.19979785,-10623521.8887171,212,,-95.43272083812856,30.373519367272724
3551653.19979785,-10622521.8887171,213,,-95.42373768528738,30.373519367272724
3551653.19979785,-10621521.8887171,214,,-95.41475453244618,30.373519367272724
3551653.19979785,-10620521.8887171,215,,-95.40577137960499,30.373519367272724
3551653.19979785,-10619521.8887171,216,,-95.39678822676377,30.373519367272724
3550653.19979785,-10649521.8887171,217,,-95.66628281199964,30.36576886785271
3550653.19979785,-10648521.8887171,218,,-95.65729965915844,30.36576886785271
3550653.19979785,-10647521.8887171,219,,-95.64831650631724,30.36576886785271
3550653.19979785,-10646521.8887171,220,,-95.63933335347605,30.36576886785271
3550653.19979785,-10645521.8887171,221,,-95.63035020063487,30.36576886785271
3550653.19979785,-10644521.8887171,222,,-95.62136704779367,30.36576886785271
3550653.19979785,-10643521.8887171,223,,-95.61238389495247,30.36576886785271
3550653.19979785,-10642521.8887171,224,,-95.60340074211128,30.36576886785271
3550653.19979785,-10641521.8887171,225,,-95.59441758927008,30.36576886785271
3550653.19979785,-10640521.8887171,226,,-95.58543443642887,30.36576886785271
3550653.19979785,-10639521.8887171,227,,-95.57645128358769,30.36576886785271
3550653.19979785,-10638521.8887171,228,,-95.56746813074649,30.36576886785271
3550653.19979785,-10637521.8887171,229,,-95.5584849779053,30.36576886785271
3550653.19979785,-10636521.8887171,230,,-95.5495018250641,30.36576886785271
3550653.19979785,-10635521.8887171,231,,-95.5405186722229,30.36576886785271
3550653.19979785,-10634521.8887171,232,,-95.53153551938172,30.36576886785271
3550653.19979785,-10633521.8887171,233,,-95.52255236654052,30.36576886785271
3550653.19979785,-10632521.8887171,234,,-95.51356921369933,30.36576886785271
3550653.19979785,-10631521.8887171,235,,-95.50458606085813,30.36576886785271
3550653.19979785,-10630521.8887171,236,,-95.49560290801693,30.36576886785271
3550653.19979785,-10629521.8887171,237,,-95.48661975517572,30.36576886785271
3550653.19979785,-10628521.8887171,238,,-95.47763660233454,30.36576886785271
3550653.19979785,-10627521.8887171,239,,-95.46865344949335,30.36576886785271
3550653.19979785,-10626521.8887171,240,,-95.45967029665215,30.36576886785271
3550653.19979785,-10625521.8887171,241,,-95.45068714381095,30.36576886785271
3550653.19979785,-10624521.8887171,242,,-95.44170399096976,30.36576886785271
3550653.19979785,-10623521.8887171,243,,-95.43272083812856,30.36576886785271
3550653.19979785,-10622521.8887171,244,,-95.42373768528738,30.36576886785271
3550653.19979785,-10621521.8887171,245,,-95.41475453244618,30.36576886785271
3550653.19979785,-10620521.8887171,246,,-95.40577137960499,30.36576886785271
3550653.19979785,-10619521.8887171,247,,-95.39678822676377,30.36576886785271
3549653.19979785,-10649521.8887171,248,,-95.66628281199964,30.358017754119302
3549653.19979785,-10648521.8887171,249,,-95.65729965915844,30.358017754119302
3549653.19979785,-10647521.8887171,250,,-95.64831650631724,30.358017754119302
3549653.19979785,-10646521.8887171,251,,-95.63933335347605,30.358017754119302
3549653.19979785,-10645521.8887171,252,,-95.63035020063487,30.358017754119302
3549653.19979785,-10644521.8887171,253,,-95.62136704779367,30.358017754119302
3549653.19979785,-10643521.8887171,254,,-95.61238389495247,30.358017754119302
3549653.19979785,-10642521.8887171,255,,-95.60340074211128,30.358017754119302
3549653.19979785,-10641521.8887171,256,,-95.59441758927008,30.358017754119302
3549653.19979785,-10640521.8887171,257,,-95.58543443642887,30.358017754119302
3549653.19979785,-10639521.8887171,258,,-95.57645128358769,30.358017754119302
3549653.19979785,-10638521.8887171,259,,-95.56746813074649,30.358017754119302
3549653.19979785,-10637521.8887171,260,,-95.5584849779053,30.358017754119302
3549653.19979785,-10636521.8887171,261,,-95.5495018250641,30.358017754119302
3549653.19979785,-10635521.8887171,262,,-95.5405186722229,30.358017754119302
3549653.19979785,-10634521.8887171,263,,-95.53153551938172,30.358017754119302
3549653.19979785,-10633521.8887171,264,,-95.52255236654052,30.358017754119302
3549653.19979785,-10632521.8887171,265,,-95.51356921369933,30.358017754119302
3549653.19979785,-10631521.8887171,266,,-95.50458606085813,30.358017754119302
3549653.19979785,-10630521.8887171,267,,-95.49560290801693,30.358017754119302
3549653.19979785,-10629521.8887171,268,,-95.48661975517572,30.358017754119302
3549653.19979785,-10628521.8887171,269,,-95.47763660233454,30.358017754119302
3549653.19979785,-10627521.8887171,270,,-95.46865344949335,30.358017754119302
3549653.19979785,-10626521.8887171,271,,-95.45967029665215,30.358017754119302
3549653.19979785,-10625521.8887171,272,,-95.45068714381095,30.358017754119302
3549653.19979785,-10624521.8887171,273,,-95.44170399096976,30.358017754119302
3549653.19979785,-10623521.8887171,274,,-95.43272083812856,30.358017754119302
3549653.19979785,-10622521.8887171,275,,-95.42373768528738,30.358017754119302
3549653.19979785,-10621521.8887171,276,,-95.41475453244618,30.358017754119302
3549653.19979785,-10620521.8887171,277,,-95.40577137960499,30.358017754119302
3549653.19979785,-10619521.8887171,278,,-95.39678822676377,30.358017754119302
3548653.19979785,-10649521.8887171,279,,-95.66628281199964,30.350266026165645
3548653.19979785,-10648521.8887171,280,,-95.65729965915844,30.350266026165645
3548653.19979785,-10647521.8887171,281,,-95.64831650631724,30.350266026165645
3548653.19979785,-10646521.8887171,282,,-95.63933335347605,30.350266026165645
3548653.19979785,-10645521.8887171,283,,-95.63035020063487,30.350266026165645
3548653.19979785,-10644521.8887171,284,,-95.62136704779367,30.350266026165645
3548653.19979785,-10643521.8887171,285,,-95.61238389495247,30.350266026165645
3548653.19979785,-10642521.8887171,286,,-95.60340074211128,30.350266026165645
3548653.19979785,-10641521.8887171,287,,-95.59441758927008,30.350266026165645
3548653.19979785,-10640521.8887171,288,,-95.58543443642887,30.350266026165645
3548653.19979785,-10639521.8887171,289,,-95.57645128358769,30.350266026165645
3548653.19979785,-10638521.8887171,290,,-95.56746813074649,30.350266026165645
3548653.19979785,-10637521.8887171,291,,-95.5584849779053,30.350266026165645
3548653.19979785,-10636521.8887171,292,,-95.5495018250641,30.350266026165645
3548653.19979785,-10635521.8887171,293,,-95.5405186722229,30.350266026165645
3548653.19979785,-10634521.8887171,294,,-95.53153551938172,30.350266026165645
3548653.19979785,-10633521.8887171,295,,-95.52255236654052,30.350266026165645
3548653.19979785,-10632521.8887171,296,,-95.51356921369933,30.350266026165645
3548653.19979785,-10631521.8887171,297,,-95.50458606085813,30.350266026165645
3548653.19979785,-10630521.8887171,298,,-95.49560290801693,30.350266026165645
3548653.19979785,-10629521.8887171,299,,-95.48661975517572,30.350266026165645
3548653.19979785,-10628521.8887171,300,,-95.47763660233454,30.350266026165645
3548653.19979785,-10627521.8887171,301,,-95.46865344949335,30.350266026165645
3548653.19979785,-10626521.8887171,302,,-95.45967029665215,30.350266026165645
3548653.19979785,-10625521.8887171,303,,-95.45068714381095,30.350266026165645
3548653.19979785,-10624521.8887171,304,,-95.44170399096976,30.350266026165645
3548653.19979785,-10623521.8887171,305,,-95.43272083812856,30.350266026165645
3548653.19979785,-10622521.8887171,306,,-95.42373768528738,30.350266026165645
3548653.19979785,-10621521.8887171,307,,-95.41475453244618,30.350266026165645
3548653.19979785,-10620521.8887171,308,,-95.40577137960499,30.350266026165645
3548653.19979785,-10619521.8887171,309,,-95.39678822676377,30.350266026165645
3547653.19979785,-10649521.8887171,310,,-95.66628281199964,30.342513684084995
3547653.19979785,-10648521.8887171,311,,-95.65729965915844,30.342513684084995
3547653.19979785,-10647521.8887171,312,,-95.64831650631724,30.342513684084995
3547653.19979785,-10646521.8887171,313,,-95.63933335347605,30.342513684084995
3547653.19979785,-10645521.8887171,314,,-95.63035020063487,30.342513684084995
3547653.19979785,-10644521.8887171,315,,-95.62136704779367,30.342513684084995
3547653.19979785,-10643521.8887171,316,,-95.61238389495247,30.342513684084995
3547653.19979785,-10642521.8887171,317,,-95.60340074211128,30.342513684084995
3547653.19979785,-10641521.8887171,318,,-95.59441758927008,30.342513684084995
3547653.19979785,-10640521.8887171,319,,-95.58543443642887,30.342513684084995
3547653.19979785,-10639521.8887171,320,,-95.57645128358769,30.342513684084995
3547653.19979785,-10638521.8887171,321,,-95.56746813074649,30.342513684084995
3547653.19979785,-10637521.8887171,322,,-95.5584849779053,30.342513684084995
3547653.19979785,-10636521.8887171,323,,-95.5495018250641,30.342513684084995
3547653.19979785,-10635521.8887171,324,,-95.5405186722229,30.342513684084995
3547653.19979785,-10634521.8887171,325,,-95.53153551938172,30.342513684084995
3547653.19979785,-10633521.8887171,326,,-95.52255236654052,30.342513684084995
3547653.19979785,-10632521.8887171,327,,-95.51356921369933,30.342513684084995
3547653.19979785,-10631521.8887171,328,,-95.50458606085813,30.342513684084995
3547653.19979785,-10630521.8887171,329,,-95.49560290801693,30.342513684084995
3547653.19979785,-10629521.8887171,330,,-95.48661975517572,30.342513684084995
3547653.19979785,-10628521.8887171,331,,-95.47763660233454,30.342513684084995
3547653.19979785,-10627521.8887171,332,,-95.46865344949335,30.342513684084995
3547653.19979785,-10626521.8887171,333,,-95.45967029665215,30.342513684084995
3547653.19979785,-10625521.8887171,334,,-95.45068714381095,30.342513684084995
3547653.19979785,-10624521.8887171,335,,-95.44170399096976,30.342513684084995
3547653.19979785,-10623521.8887171,336,,-95.43272083812856,30.342513684084995
3547653.19979785,-10622521.8887171,337,,-95.42373768528738,30.342513684084995
3547653.19979785,-10621521.8887171,338,,-95.41475453244618,30.342513684084995
3547653.19979785,-10620521.8887171,339,,-95.40577137960499,30.342513684084995
3547653.19979785,-10619521.8887171,340,,-95.39678822676377,30.342513684084995
3546653.19979785,-10649521.8887171,341,,-95.66628281199964,30.334760727970625
3546653.19979785,-10648521.8887171,342,,-95.65729965915844,30.334760727970625
3546653.19979785,-10647521.8887171,343,,-95.64831650631724,30.334760727970625
3546653.19979785,-10646521.8887171,344,,-95.63933335347605,30.334760727970625
3546653.19979785,-10645521.8887171,345,,-95.63035020063487,30.334760727970625
3546653.19979785,-10644521.8887171,346,,-95.62136704779367,30.334760727970625
3546653.19979785,-10643521.8887171,347,,-95.61238389495247,30.334760727970625
3546653.19979785,-10642521.8887171,348,,-95.60340074211128,30.334760727970625
3546653.19979785,-10641521.8887171,349,,-95.59441758927008,30.334760727970625
3546653.19979785,-10640521.8887171,350,,-95.58543443642887,30.334760727970625
3546653.19979785,-10639521.8887171,351,,-95.57645128358769,30.334760727970625
3546653.19979785,-10638521.8887171,352,,-95.56746813074649,30.334760727970625
3546653.19979785,-10637521.8887171,353,,-95.5584849779053,30.334760727970625
3546653.19979785,-10636521.8887171,354,,-95.5495018250641,30.334760727970625
3546653.19979785,-10635521.8887171,355,,-95.5405186722229,30.334760727970625
3546653.19979785,-10634521.8887171,356,,-95.53153551938172,30.334760727970625
3546653.19979785,-10633521.8887171,357,,-95.52255236654052,30.334760727970625
3546653.19979785,-10632521.8887171,358,,-95.51356921369933,30.334760727970625
3546653.19979785,-10631521.8887171,359,,-95.50458606085813,30.334760727970625
3546653.19979785,-10630521.8887171,360,,-95.49560290801693,30.334760727970625
3546653.19979785,-10629521.8887171,361,,-95.48661975517572,30.334760727970625
3546653.19979785,-10628521.8887171,362,,-95.47763660233454,30.334760727970625
3546653.19979785,-10627521.8887171,363,,-95.46865344949335,30.334760727970625
3546653.19979785,-10626521.8887171,364,,-95.45967029665215,30.334760727970625
3546653.19979785,-10625521.8887171,365,,-95.45068714381095,30.334760727970625
3546653.19979785,-10624521.8887171,366,,-95.44170399096976,30.334760727970625
3546653.19979785,-10623521.8887171,367,,-95.43272083812856,30.334760727970625
3546653.19979785,-10622521.8887171,368,,-95.42373768528738,30.334760727970625
3546653.19979785,-10621521.8887171,369,,-95.41475453244618,30.334760727970625
3546653.19979785,-10620521.8887171,370,,-95.40577137960499,30.334760727970625
3546653.19979785,-10619521.8887171,371,,-95.39678822676377,30.334760727970625
3545653.19979785,-10649521.8887171,372,,-95.66628281199964,30.327007157915858
3545653.19979785,-10648521.8887171,373,,-95.65729965915844,30.327007157915858
3545653.19979785,-10647521.8887171,374,,-95.64831650631724,30.327007157915858
3545653.19979785,-10646521.8887171,375,,-95.63933335347605,30.327007157915858
3545653.19979785,-10645521.8887171,376,,-95.63035020063487,30.327007157915858
3545653.19979785,-10644521.8887171,377,,-95.62136704779367,30.327007157915858
