X,Y,id,
-12840159.3559721,4311201.52338669,"0"
-12839159.3559721,4311201.52338669,"1"
-12838159.3559721,4311201.52338669,"2"
-12837159.3559721,4311201.52338669,"3"
-12836159.3559721,4311201.52338669,"4"
-12835159.3559721,4311201.52338669,"5"
-12834159.3559721,4311201.52338669,"6"
-12833159.3559721,4311201.52338669,"7"
-12832159.3559721,4311201.52338669,"8"
-12831159.3559721,4311201.52338669,"9"
-12830159.3559721,4311201.52338669,"10"
-12829159.3559721,4311201.52338669,"11"
-12828159.3559721,4311201.52338669,"12"
-12827159.3559721,4311201.52338669,"13"
-12826159.3559721,4311201.52338669,"14"
-12825159.3559721,4311201.52338669,"15"
-12824159.3559721,4311201.52338669,"16"
-12823159.3559721,4311201.52338669,"17"
-12822159.3559721,4311201.52338669,"18"
-12821159.3559721,4311201.52338669,"19"
-12820159.3559721,4311201.52338669,"20"
-12819159.3559721,4311201.52338669,"21"
-12840159.3559721,4310201.52338669,"22"
-12839159.3559721,4310201.52338669,"23"
-12838159.3559721,4310201.52338669,"24"
-12837159.3559721,4310201.52338669,"25"
-12836159.3559721,4310201.52338669,"26"
-12835159.3559721,4310201.52338669,"27"
-12834159.3559721,4310201.52338669,"28"
-12833159.3559721,4310201.52338669,"29"
-12832159.3559721,4310201.52338669,"30"
-12831159.3559721,4310201.52338669,"31"
-12830159.3559721,4310201.52338669,"32"
-12829159.3559721,4310201.52338669,"33"
-12828159.3559721,4310201.52338669,"34"
-12827159.3559721,4310201.52338669,"35"
-12826159.3559721,4310201.52338669,"36"
-12825159.3559721,4310201.52338669,"37"
-12824159.3559721,4310201.52338669,"38"
-12823159.3559721,4310201.52338669,"39"
-12822159.3559721,4310201.52338669,"40"
-12821159.3559721,4310201.52338669,"41"
-12820159.3559721,4310201.52338669,"42"
-12819159.3559721,4310201.52338669,"43"
-12840159.3559721,4309201.52338669,"44"
-12839159.3559721,4309201.52338669,"45"
-12838159.3559721,4309201.52338669,"46"
-12837159.3559721,4309201.52338669,"47"
-12836159.3559721,4309201.52338669,"48"
-12835159.3559721,4309201.52338669,"49"
-12834159.3559721,4309201.52338669,"50"
-12833159.3559721,4309201.52338669,"51"
-12832159.3559721,4309201.52338669,"52"
-12831159.3559721,4309201.52338669,"53"
-12830159.3559721,4309201.52338669,"54"
-12829159.3559721,4309201.52338669,"55"
