X,Y,id,Unnamed: 3,0,1
-12820159.3559721,4309201.52338669,64,,-115.16545094317617,36.062331791017556
-12819159.3559721,4309201.52338669,65,,-115.15646779033497,36.062331791017556
-12840159.3559721,4308201.52338669,66,,-115.34511400000007,36.055069681169485
-12839159.3559721,4308201.52338669,67,,-115.33613084715887,36.055069681169485
-12838159.3559721,4308201.52338669,68,,-115.3271476943177,36.055069681169485
-12837159.3559721,4308201.52338669,69,,-115.3181645414765,36.055069681169485
-12836159.3559721,4308201.52338669,70,,-115.30918138863531,36.055069681169485
-12835159.3559721,4308201.52338669,71,,-115.30019823579411,36.055069681169485
-12834159.3559721,4308201.52338669,72,,-115.29121508295292,36.055069681169485
-12833159.3559721,4308201.52338669,73,,-115.28223193011172,36.055069681169485
-12832159.3559721,4308201.52338669,74,,-115.27324877727051,36.055069681169485
-12831159.3559721,4308201.52338669,75,,-115.26426562442931,36.055069681169485
-12830159.3559721,4308201.52338669,76,,-115.25528247158812,36.055069681169485
-12829159.3559721,4308201.52338669,77,,-115.24629931874692,36.055069681169485
-12828159.3559721,4308201.52338669,78,,-115.23731616590572,36.055069681169485
-12827159.3559721,4308201.52338669,79,,-115.22833301306456,36.055069681169485
-12826159.3559721,4308201.52338669,80,,-115.21934986022336,36.055069681169485
-12825159.3559721,4308201.52338669,81,,-115.21036670738216,36.055069681169485
-12824159.3559721,4308201.52338669,82,,-115.20138355454097,36.055069681169485
-12823159.3559721,4308201.52338669,83,,-115.19240040169977,36.055069681169485
-12822159.3559721,4308201.52338669,84,,-115.18341724885858,36.055069681169485
-12821159.3559721,4308201.52338669,85,,-115.17443409601736,36.055069681169485
-12820159.3559721,4308201.52338669,86,,-115.16545094317617,36.055069681169485
-12819159.3559721,4308201.52338669,87,,-115.15646779033497,36.055069681169485
-12840159.3559721,4307201.52338669,88,,-115.34511400000007,36.047806901156584
-12839159.3559721,4307201.52338669,89,,-115.33613084715887,36.047806901156584
-12838159.3559721,4307201.52338669,90,,-115.3271476943177,36.047806901156584
-12837159.3559721,4307201.52338669,91,,-115.3181645414765,36.047806901156584
-12836159.3559721,4307201.52338669,92,,-115.30918138863531,36.047806901156584
-12835159.3559721,4307201.52338669,93,,-115.30019823579411,36.047806901156584
-12834159.3559721,4307201.52338669,94,,-115.29121508295292,36.047806901156584
-12833159.3559721,4307201.52338669,95,,-115.28223193011172,36.047806901156584
-12832159.3559721,4307201.52338669,96,,-115.27324877727051,36.047806901156584
-12831159.3559721,4307201.52338669,97,,-115.26426562442931,36.047806901156584
-12830159.3559721,4307201.52338669,98,,-115.25528247158812,36.047806901156584
-12829159.3559721,4307201.52338669,99,,-115.24629931874692,36.047806901156584
-12828159.3559721,4307201.52338669,100,,-115.23731616590572,36.047806901156584
-12827159.3559721,4307201.52338669,101,,-115.22833301306456,36.047806901156584
-12826159.3559721,4307201.52338669,102,,-115.21934986022336,36.047806901156584
-12825159.3559721,4307201.52338669,103,,-115.21036670738216,36.047806901156584
-12824159.3559721,4307201.52338669,104,,-115.20138355454097,36.047806901156584
-12823159.3559721,4307201.52338669,105,,-115.19240040169977,36.047806901156584
-12822159.3559721,4307201.52338669,106,,-115.18341724885858,36.047806901156584
-12821159.3559721,4307201.52338669,107,,-115.17443409601736,36.047806901156584
-12820159.3559721,4307201.52338669,108,,-115.16545094317617,36.047806901156584
-12819159.3559721,4307201.52338669,109,,-115.15646779033497,36.047806901156584
-12840159.3559721,4306201.52338669,110,,-115.34511400000007,36.040543451033685
-12839159.3559721,4306201.52338669,111,,-115.33613084715887,36.040543451033685
-12838159.3559721,4306201.52338669,112,,-115.3271476943177,36.040543451033685
-12837159.3559721,4306201.52338669,113,,-115.3181645414765,36.040543451033685
-12836159.3559721,4306201.52338669,114,,-115.30918138863531,36.040543451033685
-12835159.3559721,4306201.52338669,115,,-115.30019823579411,36.040543451033685
-12834159.3559721,4306201.52338669,116,,-115.29121508295292,36.040543451033685
-12833159.3559721,4306201.52338669,117,,-115.28223193011172,36.040543451033685
-12832159.3559721,4306201.52338669,118,,-115.27324877727051,36.040543451033685
-12831159.3559721,4306201.52338669,119,,-115.26426562442931,36.040543451033685
-12830159.3559721,4306201.52338669,120,,-115.25528247158812,36.040543451033685
-12829159.3559721,4306201.52338669,121,,-115.24629931874692,36.040543451033685
-12828159.3559721,4306201.52338669,122,,-115.23731616590572,36.040543451033685
-12827159.3559721,4306201.52338669,123,,-115.22833301306456,36.040543451033685
-12826159.3559721,4306201.52338669,124,,-115.21934986022336,36.040543451033685
-12825159.3559721,4306201.52338669,125,,-115.21036670738216,36.040543451033685
-12824159.3559721,4306201.52338669,126,,-115.20138355454097,36.040543451033685
-12823159.3559721,4306201.52338669,127,,-115.19240040169977,36.040543451033685
-12822159.3559721,4306201.52338669,128,,-115.18341724885858,36.040543451033685
-12821159.3559721,4306201.52338669,129,,-115.17443409601736,36.040543451033685
-12820159.3559721,4306201.52338669,130,,-115.16545094317617,36.040543451033685
-12819159.3559721,4306201.52338669,131,,-115.15646779033497,36.040543451033685
-12840159.3559721,4305201.52338669,132,,-115.34511400000007,36.03327933085572
-12839159.3559721,4305201.52338669,133,,-115.33613084715887,36.03327933085572
-12838159.3559721,4305201.52338669,134,,-115.3271476943177,36.03327933085572
-12837159.3559721,4305201.52338669,135,,-115.3181645414765,36.03327933085572
-12836159.3559721,4305201.52338669,136,,-115.30918138863531,36.03327933085572
-12835159.3559721,4305201.52338669,137,,-115.30019823579411,36.03327933085572
-12834159.3559721,4305201.52338669,138,,-115.29121508295292,36.03327933085572
-12833159.3559721,4305201.52338669,139,,-115.28223193011172,36.03327933085572
-12832159.3559721,4305201.52338669,140,,-115.27324877727051,36.03327933085572
-12831159.3559721,4305201.52338669,141,,-115.26426562442931,36.03327933085572
-12830159.3559721,4305201.52338669,142,,-115.25528247158812,36.03327933085572
-12829159.3559721,4305201.52338669,143,,-115.24629931874692,36.03327933085572
-12828159.3559721,4305201.52338669,144,,-115.23731616590572,36.03327933085572
-12827159.3559721,4305201.52338669,145,,-115.22833301306456,36.03327933085572
-12826159.3559721,4305201.52338669,146,,-115.21934986022336,36.03327933085572
-12825159.3559721,4305201.52338669,147,,-115.21036670738216,36.03327933085572
-12824159.3559721,4305201.52338669,148,,-115.20138355454097,36.03327933085572
-12823159.3559721,4305201.52338669,149,,-115.19240040169977,36.03327933085572
-12822159.3559721,4305201.52338669,150,,-115.18341724885858,36.03327933085572
-12821159.3559721,4305201.52338669,151,,-115.17443409601736,36.03327933085572
-12820159.3559721,4305201.52338669,152,,-115.16545094317617,36.03327933085572
-12819159.3559721,4305201.52338669,153,,-115.15646779033497,36.03327933085572
-12840159.3559721,4304201.52338669,154,,-115.34511400000007,36.02601454067764
-12839159.3559721,4304201.52338669,155,,-115.33613084715887,36.02601454067764
-12838159.3559721,4304201.52338669,156,,-115.3271476943177,36.02601454067764
-12837159.3559721,4304201.52338669,157,,-115.3181645414765,36.02601454067764
-12836159.3559721,4304201.52338669,158,,-115.30918138863531,36.02601454067764
-12835159.3559721,4304201.52338669,159,,-115.30019823579411,36.02601454067764
-12834159.3559721,4304201.52338669,160,,-115.29121508295292,36.02601454067764
-12833159.3559721,4304201.52338669,161,,-115.28223193011172,36.02601454067764
-12832159.3559721,4304201.52338669,162,,-115.27324877727051,36.02601454067764
-12831159.3559721,4304201.52338669,163,,-115.26426562442931,36.02601454067764
-12830159.3559721,4304201.52338669,164,,-115.25528247158812,36.02601454067764
-12829159.3559721,4304201.52338669,165,,-115.24629931874692,36.02601454067764
-12828159.3559721,4304201.52338669,166,,-115.23731616590572,36.02601454067764
-12827159.3559721,4304201.52338669,167,,-115.22833301306456,36.02601454067764
-12826159.3559721,4304201.52338669,168,,-115.21934986022336,36.02601454067764
-12825159.3559721,4304201.52338669,169,,-115.21036670738216,36.02601454067764
-12824159.3559721,4304201.52338669,170,,-115.20138355454097,36.02601454067764
-12823159.3559721,4304201.52338669,171,,-115.19240040169977,36.02601454067764
-12822159.3559721,4304201.52338669,172,,-115.18341724885858,36.02601454067764
-12821159.3559721,4304201.52338669,173,,-115.17443409601736,36.02601454067764
-12820159.3559721,4304201.52338669,174,,-115.16545094317617,36.02601454067764
-12819159.3559721,4304201.52338669,175,,-115.15646779033497,36.02601454067764
-12840159.3559721,4303201.52338669,176,,-115.34511400000007,36.01874908055448
-12839159.3559721,4303201.52338669,177,,-115.33613084715887,36.01874908055448
-12838159.3559721,4303201.52338669,178,,-115.3271476943177,36.01874908055448
-12837159.3559721,4303201.52338669,179,,-115.3181645414765,36.01874908055448
-12836159.3559721,4303201.52338669,180,,-115.30918138863531,36.01874908055448
-12835159.3559721,4303201.52338669,181,,-115.30019823579411,36.01874908055448
-12834159.3559721,4303201.52338669,182,,-115.29121508295292,36.01874908055448
-12833159.3559721,4303201.52338669,183,,-115.28223193011172,36.01874908055448
-12832159.3559721,4303201.52338669,184,,-115.27324877727051,36.01874908055448
-12831159.3559721,4303201.52338669,185,,-115.26426562442931,36.01874908055448
-12830159.3559721,4303201.52338669,186,,-115.25528247158812,36.01874908055448
-12829159.3559721,4303201.52338669,187,,-115.24629931874692,36.01874908055448
-12828159.3559721,4303201.52338669,188,,-115.23731616590572,36.01874908055448
-12827159.3559721,4303201.52338669,189,,-115.22833301306456,36.01874908055448
-12826159.3559721,4303201.52338669,190,,-115.21934986022336,36.01874908055448
-12825159.3559721,4303201.52338669,191,,-115.21036670738216,36.01874908055448
-12824159.3559721,4303201.52338669,192,,-115.20138355454097,36.01874908055448
-12823159.3559721,4303201.52338669,193,,-115.19240040169977,36.01874908055448
-12822159.3559721,4303201.52338669,194,,-115.18341724885858,36.01874908055448
-12821159.3559721,4303201.52338669,195,,-115.17443409601736,36.01874908055448
-12820159.3559721,4303201.52338669,196,,-115.16545094317617,36.01874908055448
-12819159.3559721,4303201.52338669,197,,-115.15646779033497,36.01874908055448
-12840159.3559721,4302201.52338669,198,,-115.34511400000007,36.01148295054126
-12839159.3559721,4302201.52338669,199,,-115.33613084715887,36.01148295054126
-12838159.3559721,4302201.52338669,200,,-115.3271476943177,36.01148295054126
-12837159.3559721,4302201.52338669,201,,-115.3181645414765,36.01148295054126
-12836159.3559721,4302201.52338669,202,,-115.30918138863531,36.01148295054126
-12835159.3559721,4302201.52338669,203,,-115.30019823579411,36.01148295054126
-12834159.3559721,4302201.52338669,204,,-115.29121508295292,36.01148295054126
-12833159.3559721,4302201.52338669,205,,-115.28223193011172,36.01148295054126
-12832159.3559721,4302201.52338669,206,,-115.27324877727051,36.01148295054126
-12831159.3559721,4302201.52338669,207,,-115.26426562442931,36.01148295054126
-12830159.3559721,4302201.52338669,208,,-115.25528247158812,36.01148295054126
-12829159.3559721,4302201.52338669,209,,-115.24629931874692,36.01148295054126
-12828159.3559721,4302201.52338669,210,,-115.23731616590572,36.01148295054126
-12827159.3559721,4302201.52338669,211,,-115.22833301306456,36.01148295054126
-12826159.3559721,4302201.52338669,212,,-115.21934986022336,36.01148295054126
-12825159.3559721,4302201.52338669,213,,-115.21036670738216,36.01148295054126
-12824159.3559721,4302201.52338669,214,,-115.20138355454097,36.01148295054126
-12823159.3559721,4302201.52338669,215,,-115.19240040169977,36.01148295054126
-12822159.3559721,4302201.52338669,216,,-115.18341724885858,36.01148295054126
-12821159.3559721,4302201.52338669,217,,-115.17443409601736,36.01148295054126
-12820159.3559721,4302201.52338669,218,,-115.16545094317617,36.01148295054126
-12819159.3559721,4302201.52338669,219,,-115.15646779033497,36.01148295054126
-12840159.3559721,4301201.52338669,220,,-115.34511400000007,36.004216150693104
-12839159.3559721,4301201.52338669,221,,-115.33613084715887,36.004216150693104
-12838159.3559721,4301201.52338669,222,,-115.3271476943177,36.004216150693104
-12837159.3559721,4301201.52338669,223,,-115.3181645414765,36.004216150693104
-12836159.3559721,4301201.52338669,224,,-115.30918138863531,36.004216150693104
-12835159.3559721,4301201.52338669,225,,-115.30019823579411,36.004216150693104
-12834159.3559721,4301201.52338669,226,,-115.29121508295292,36.004216150693104
-12833159.3559721,4301201.52338669,227,,-115.28223193011172,36.004216150693104
-12832159.3559721,4301201.52338669,228,,-115.27324877727051,36.004216150693104
-12831159.3559721,4301201.52338669,229,,-115.26426562442931,36.004216150693104
-12830159.3559721,4301201.52338669,230,,-115.25528247158812,36.004216150693104
-12829159.3559721,4301201.52338669,231,,-115.24629931874692,36.004216150693104
-12828159.3559721,4301201.52338669,232,,-115.23731616590572,36.004216150693104
-12827159.3559721,4301201.52338669,233,,-115.22833301306456,36.004216150693104
-12826159.3559721,4301201.52338669,234,,-115.21934986022336,36.004216150693104
-12825159.3559721,4301201.52338669,235,,-115.21036670738216,36.004216150693104
-12824159.3559721,4301201.52338669,236,,-115.20138355454097,36.004216150693104
-12823159.3559721,4301201.52338669,237,,-115.19240040169977,36.004216150693104
-12822159.3559721,4301201.52338669,238,,-115.18341724885858,36.004216150693104
-12821159.3559721,4301201.52338669,239,,-115.17443409601736,36.004216150693104
-12820159.3559721,4301201.52338669,240,,-115.16545094317617,36.004216150693104
-12819159.3559721,4301201.52338669,241,,-115.15646779033497,36.004216150693104
-12840159.3559721,4300201.52338669,242,,-115.34511400000007,35.99694868106518
-12839159.3559721,4300201.52338669,243,,-115.33613084715887,35.99694868106518
-12838159.3559721,4300201.52338669,244,,-115.3271476943177,35.99694868106518
-12837159.3559721,4300201.52338669,245,,-115.3181645414765,35.99694868106518
-12836159.3559721,4300201.52338669,246,,-115.30918138863531,35.99694868106518
-12835159.3559721,4300201.52338669,247,,-115.30019823579411,35.99694868106518
-12834159.3559721,4300201.52338669,248,,-115.29121508295292,35.99694868106518
-12833159.3559721,4300201.52338669,249,,-115.28223193011172,35.99694868106518
-12832159.3559721,4300201.52338669,250,,-115.27324877727051,35.99694868106518
-12831159.3559721,4300201.52338669,251,,-115.26426562442931,35.99694868106518
-12830159.3559721,4300201.52338669,252,,-115.25528247158812,35.99694868106518
-12829159.3559721,4300201.52338669,253,,-115.24629931874692,35.99694868106518
-12828159.3559721,4300201.52338669,254,,-115.23731616590572,35.99694868106518
-12827159.3559721,4300201.52338669,255,,-115.22833301306456,35.99694868106518
-12826159.3559721,4300201.52338669,256,,-115.21934986022336,35.99694868106518
-12825159.3559721,4300201.52338669,257,,-115.21036670738216,35.99694868106518
-12824159.3559721,4300201.52338669,258,,-115.20138355454097,35.99694868106518
-12823159.3559721,4300201.52338669,259,,-115.19240040169977,35.99694868106518
-12822159.3559721,4300201.52338669,260,,-115.18341724885858,35.99694868106518
-12821159.3559721,4300201.52338669,261,,-115.17443409601736,35.99694868106518
-12820159.3559721,4300201.52338669,262,,-115.16545094317617,35.99694868106518
-12819159.3559721,4300201.52338669,263,,-115.15646779033497,35.99694868106518
-12840159.3559721,4299201.52338669,264,,-115.34511400000007,35.98968054171266
-12839159.3559721,4299201.52338669,265,,-115.33613084715887,35.98968054171266
-12838159.3559721,4299201.52338669,266,,-115.3271476943177,35.98968054171266
-12837159.3559721,4299201.52338669,267,,-115.3181645414765,35.98968054171266
-12836159.3559721,4299201.52338669,268,,-115.30918138863531,35.98968054171266
-12835159.3559721,4299201.52338669,269,,-115.30019823579411,35.98968054171266
-12834159.3559721,4299201.52338669,270,,-115.29121508295292,35.98968054171266
-12833159.3559721,4299201.52338669,271,,-115.28223193011172,35.98968054171266
-12832159.3559721,4299201.52338669,272,,-115.27324877727051,35.98968054171266
-12831159.3559721,4299201.52338669,273,,-115.26426562442931,35.98968054171266
-12830159.3559721,4299201.52338669,274,,-115.25528247158812,35.98968054171266
-12829159.3559721,4299201.52338669,275,,-115.24629931874692,35.98968054171266
-12828159.3559721,4299201.52338669,276,,-115.23731616590572,35.98968054171266
-12827159.3559721,4299201.52338669,277,,-115.22833301306456,35.98968054171266
-12826159.3559721,4299201.52338669,278,,-115.21934986022336,35.98968054171266
-12825159.3559721,4299201.52338669,279,,-115.21036670738216,35.98968054171266
-12824159.3559721,4299201.52338669,280,,-115.20138355454097,35.98968054171266
-12823159.3559721,4299201.52338669,281,,-115.19240040169977,35.98968054171266
-12822159.3559721,4299201.52338669,282,,-115.18341724885858,35.98968054171266
-12821159.3559721,4299201.52338669,283,,-115.17443409601736,35.98968054171266
-12820159.3559721,4299201.52338669,284,,-115.16545094317617,35.98968054171266
-12819159.3559721,4299201.52338669,285,,-115.15646779033497,35.98968054171266
-12840159.3559721,4298201.52338669,286,,-115.34511400000007,35.982411732690814
-12839159.3559721,4298201.52338669,287,,-115.33613084715887,35.982411732690814
-12838159.3559721,4298201.52338669,288,,-115.3271476943177,35.982411732690814
-12837159.3559721,4298201.52338669,289,,-115.3181645414765,35.982411732690814
-12836159.3559721,4298201.52338669,290,,-115.30918138863531,35.982411732690814
-12835159.3559721,4298201.52338669,291,,-115.30019823579411,35.982411732690814
-12834159.3559721,4298201.52338669,292,,-115.29121508295292,35.982411732690814
-12833159.3559721,4298201.52338669,293,,-115.28223193011172,35.982411732690814
-12832159.3559721,4298201.52338669,294,,-115.27324877727051,35.982411732690814
-12831159.3559721,4298201.52338669,295,,-115.26426562442931,35.982411732690814
-12830159.3559721,4298201.52338669,296,,-115.25528247158812,35.982411732690814
-12829159.3559721,4298201.52338669,297,,-115.24629931874692,35.982411732690814
-12828159.3559721,4298201.52338669,298,,-115.23731616590572,35.982411732690814
-12827159.3559721,4298201.52338669,299,,-115.22833301306456,35.982411732690814
-12826159.3559721,4298201.52338669,300,,-115.21934986022336,35.982411732690814
-12825159.3559721,4298201.52338669,301,,-115.21036670738216,35.982411732690814
-12824159.3559721,4298201.52338669,302,,-115.20138355454097,35.982411732690814
-12823159.3559721,4298201.52338669,303,,-115.19240040169977,35.982411732690814
-12822159.3559721,4298201.52338669,304,,-115.18341724885858,35.982411732690814
-12821159.3559721,4298201.52338669,305,,-115.17443409601736,35.982411732690814
-12820159.3559721,4298201.52338669,306,,-115.16545094317617,35.982411732690814
-12819159.3559721,4298201.52338669,307,,-115.15646779033497,35.982411732690814
-12840159.3559721,4297201.52338669,308,,-115.34511400000007,35.97514225405492
-12839159.3559721,4297201.52338669,309,,-115.33613084715887,35.97514225405492
-12838159.3559721,4297201.52338669,310,,-115.3271476943177,35.97514225405492
-12837159.3559721,4297201.52338669,311,,-115.3181645414765,35.97514225405492
-12836159.3559721,4297201.52338669,312,,-115.30918138863531,35.97514225405492
-12835159.3559721,4297201.52338669,313,,-115.30019823579411,35.97514225405492
-12834159.3559721,4297201.52338669,314,,-115.29121508295292,35.97514225405492
-12833159.3559721,4297201.52338669,315,,-115.28223193011172,35.97514225405492
-12832159.3559721,4297201.52338669,316,,-115.27324877727051,35.97514225405492
-12831159.3559721,4297201.52338669,317,,-115.26426562442931,35.97514225405492
-12830159.3559721,4297201.52338669,318,,-115.25528247158812,35.97514225405492
-12829159.3559721,4297201.52338669,319,,-115.24629931874692,35.97514225405492
-12828159.3559721,4297201.52338669,320,,-115.23731616590572,35.97514225405492
-12827159.3559721,4297201.52338669,321,,-115.22833301306456,35.97514225405492
-12826159.3559721,4297201.52338669,322,,-115.21934986022336,35.97514225405492
-12825159.3559721,4297201.52338669,323,,-115.21036670738216,35.97514225405492
-12824159.3559721,4297201.52338669,324,,-115.20138355454097,35.97514225405492
-12823159.3559721,4297201.52338669,325,,-115.19240040169977,35.97514225405492
-12822159.3559721,4297201.52338669,326,,-115.18341724885858,35.97514225405492
-12821159.3559721,4297201.52338669,327,,-115.17443409601736,35.97514225405492
-12820159.3559721,4297201.52338669,328,,-115.16545094317617,35.97514225405492
-12819159.3559721,4297201.52338669,329,,-115.15646779033497,35.97514225405492
-12840159.3559721,4296201.52338669,330,,-115.34511400000007,35.96787210586035
-12839159.3559721,4296201.52338669,331,,-115.33613084715887,35.96787210586035
-12838159.3559721,4296201.52338669,332,,-115.3271476943177,35.96787210586035
-12837159.3559721,4296201.52338669,333,,-115.3181645414765,35.96787210586035
-12836159.3559721,4296201.52338669,334,,-115.30918138863531,35.96787210586035
-12835159.3559721,4296201.52338669,335,,-115.30019823579411,35.96787210586035
-12834159.3559721,4296201.52338669,336,,-115.29121508295292,35.96787210586035
-12833159.3559721,4296201.52338669,337,,-115.28223193011172,35.96787210586035
-12832159.3559721,4296201.52338669,338,,-115.27324877727051,35.96787210586035
-12831159.3559721,4296201.52338669,339,,-115.26426562442931,35.96787210586035
-12830159.3559721,4296201.52338669,340,,-115.25528247158812,35.96787210586035
-12829159.3559721,4296201.52338669,341,,-115.24629931874692,35.96787210586035
-12828159.3559721,4296201.52338669,342,,-115.23731616590572,35.96787210586035
-12827159.3559721,4296201.52338669,343,,-115.22833301306456,35.96787210586035
-12826159.3559721,4296201.52338669,344,,-115.21934986022336,35.96787210586035
-12825159.3559721,4296201.52338669,345,,-115.21036670738216,35.96787210586035
-12824159.3559721,4296201.52338669,346,,-115.20138355454097,35.96787210586035
-12823159.3559721,4296201.52338669,347,,-115.19240040169977,35.96787210586035
-12822159.3559721,4296201.52338669,348,,-115.18341724885858,35.96787210586035
-12821159.3559721,4296201.52338669,349,,-115.17443409601736,35.96787210586035
-12820159.3559721,4296201.52338669,350,,-115.16545094317617,35.96787210586035
-12819159.3559721,4296201.52338669,351,,-115.15646779033497,35.96787210586035
-12840159.3559721,4295201.52338669,352,,-115.34511400000007,35.96060128816249
-12839159.3559721,4295201.52338669,353,,-115.33613084715887,35.96060128816249
-12838159.3559721,4295201.52338669,354,,-115.3271476943177,35.96060128816249
-12837159.3559721,4295201.52338669,355,,-115.3181645414765,35.96060128816249
-12836159.3559721,4295201.52338669,356,,-115.30918138863531,35.96060128816249
-12835159.3559721,4295201.52338669,357,,-115.30019823579411,35.96060128816249
-12834159.3559721,4295201.52338669,358,,-115.29121508295292,35.96060128816249
-12833159.3559721,4295201.52338669,359,,-115.28223193011172,35.96060128816249
-12832159.3559721,4295201.52338669,360,,-115.27324877727051,35.96060128816249
-12831159.3559721,4295201.52338669,361,,-115.26426562442931,35.96060128816249
-12830159.3559721,4295201.52338669,362,,-115.25528247158812,35.96060128816249
-12829159.3559721,4295201.52338669,363,,-115.24629931874692,35.96060128816249
-12828159.3559721,4295201.52338669,364,,-115.23731616590572,35.96060128816249
-12827159.3559721,4295201.52338669,365,,-115.22833301306456,35.96060128816249
-12826159.3559721,4295201.52338669,366,,-115.21934986022336,35.96060128816249
-12825159.3559721,4295201.52338669,367,,-115.21036670738216,35.96060128816249
-12824159.3559721,4295201.52338669,368,,-115.20138355454097,35.96060128816249
-12823159.3559721,4295201.52338669,369,,-115.19240040169977,35.96060128816249
-12822159.3559721,4295201.52338669,370,,-115.18341724885858,35.96060128816249
-12821159.3559721,4295201.52338669,371,,-115.17443409601736,35.96060128816249
-12820159.3559721,4295201.52338669,372,,-115.16545094317617,35.96060128816249
-12819159.3559721,4295201.52338669,373,,-115.15646779033497,35.96060128816249
-12840159.3559721,4294201.52338669,374,,-115.34511400000007,35.953329801016764
-12839159.3559721,4294201.52338669,375,,-115.33613084715887,35.953329801016764
-12838159.3559721,4294201.52338669,376,,-115.3271476943177,35.953329801016764
