,id,is_claimed,is_closed,review_count,rating,Restaurant Category 1,Restaurant Category 2,Restaurant Category 3,Pickup Available,Delivery Available,Reservation Available,Price Level,number of photos,City,State,Zip Code,Opening Time,Closing Time,Has Messaging
47,sABLjt2mgq7uOZ61TOjH8g,True,False,133,2.5,bars,tex-mex,tradamerican,1,1,0,Medium,3,Prosper,TX,75078,1100,2200,0
48,xEyfYswkqIHx5tgPtBTtzQ,True,False,105,2.0,salad,soup,sandwiches,1,1,0,,3,Prosper,TX,75078,0630,2100,0
49,HnzUiOj1NlRtqdGcCXMv1g,True,False,54,3.0,pizza,gluten_free,vegetarian,1,1,0,,3,Prosper,TX,75078,1100,2100,1
50,yduGbvN_vc3p5O7psTtgYA,True,False,71,3.5,hotdogs,chickenshop,salad,0,0,0,Low,3,Prosper,TX,75078,0600,2200,0
51,8AfxHKTkUeetZ5qz2aiJHw,True,False,131,4.0,asianfusion,chinese,,1,1,0,Medium,3,Prosper,TX,75078,1100,1530,1
52,WWF8KZyNOnI2J0rymB9_7w,True,False,134,4.5,pizza,italian,seafood,1,1,0,Medium,3,Prosper,TX,75078,1100,2200,0
53,HnQZKjVaQ30XxADHy3kFGQ,True,False,7,4.5,indpak,,,1,1,0,,3,Prosper,TX,75078,1100,2130,1
54,y-SmL3aGfLDxFsKkJwPxBw,True,False,28,4.0,tex-mex,mexican,wine_bars,1,1,0,,3,Prosper,TX,75078,1100,2100,1
55,niyxfBCPrboxDRS89af9Gg,True,False,27,2.0,chinese,hotdogs,,1,1,0,,3,Prosper,TX,75078,1030,2200,0
56,n34XB0ToqCR9IvRD43z_0Q,True,False,6,4.0,coffee,juicebars,breakfast_brunch,0,0,0,,2,Prosper,TX,75078,,,1
57,Y51mZRqXcK0HHu0XGAvogA,True,False,58,2.0,pizza,chicken_wings,hotdogs,1,1,0,Low,3,Prosper,TX,75078,0900,2200,0
58,wbHiIFjcluXon_u8drYJhA,True,False,61,4.5,mediterranean,,,1,1,0,,3,McKinney,TX,75071,1100,2100,1
59,Yj9R7Lxon-lF1lpZ4C1Whg,True,False,91,4.5,breakfast_brunch,tradamerican,,0,0,0,Medium,3,McKinney,TX,75071,0700,1500,0
60,qjITTDhThRP7l9YR1xr5Rw,True,False,239,4.0,noodles,chinese,asianfusion,0,1,0,Medium,3,McKinney,TX,75071,1100,2130,0
61,8pfCGsHj3Vm81QLQU94EpA,True,False,168,1.5,hotdogs,chicken_wings,,1,1,0,Low,3,Prosper,TX,75078,1000,2200,0
62,bIm_I9zf-xSEqvaOgAJHow,False,False,172,3.5,mexican,,,0,1,0,Medium,3,McKinney,TX,75071,,,0
63,4K1dzfPHYurRWc2xK_6bxA,False,False,14,2.0,icecream,breakfast_brunch,hotdogs,0,0,0,,3,McKinney,TX,75071,0600,2245,0
64,PA-AJwmLljfAC8g6MY-l3g,True,False,76,3.0,bbq,tradamerican,chicken_wings,1,1,0,Medium,3,Prosper,TX,75078,1100,2100,1
65,vjjTBUQ_WVcKXUpofnjA9Q,True,False,58,2.0,mexican,hotdogs,tex-mex,1,1,0,Low,3,Prosper,TX,75078,0930,0000,0
66,bBYik7QanfVMBYb3i3augA,True,False,50,2.5,chicken_wings,,,0,0,0,Medium,3,McKinney,TX,75071,1100,2300,0
67,U1-htRRFX9wo3HnsnWsWng,True,False,56,2.5,hotdogs,burgers,,0,1,0,Low,3,Mckinney,TX,75071,0000,0000,0
68,YADkKuo2fRrwhUa1NasIWQ,True,False,60,1.5,hotdogs,burgers,,0,1,0,Low,3,Prosper,TX,75078,0600,0000,0
69,aWri1w8P-noEj8H0DeLeYg,True,False,47,4.5,thai,,,1,1,0,Medium,3,Mckinney,TX,75071,1100,1500,0
70,FLgsL_4C6xV7ZrkXyvBLVw,True,False,77,4.0,pizza,salad,italian,1,1,0,,3,McKinney,TX,75071,1000,2300,1
71,iJm0T1cCFO9IRHwvESCo8w,True,False,244,4.0,wine_bars,tradamerican,,0,1,0,Medium,3,Mckinney,TX,75071,1100,2200,1
72,rgyGjJp-6JsvVTZthwJtzw,True,False,60,2.0,hotdogs,,,1,1,0,Low,3,McKinney,TX,75071,,,1
73,6iywwOtYOjTBOVxPvP_xaA,True,False,37,3.0,burgers,hotdogs,icecream,1,1,0,Low,3,Mckinney,TX,75071,0600,0000,0
74,L0ZTFpP581_t6xesZPklGA,False,False,12,2.5,pizza,,,0,0,0,Low,3,McKinney,TX,75071,1100,2100,0
75,RI2ucLondiayyI30J6oKMA,True,False,419,4.0,italian,,,0,1,0,Medium,3,McKinney,TX,75071,1100,2200,0
76,DS9-YZdhErxrTeqw0pnFQQ,True,False,116,3.0,asianfusion,chinese,japanese,0,1,0,Medium,3,McKinney,TX,75071,1115,2130,0
77,5-Z62vbCFS05WHMTEr_Waw,True,False,58,1.5,hotdogs,mexican,,0,1,0,Low,3,McKinney,TX,75070,0800,0200,0
78,EyXBigvw_MrGyckC3WeSNQ,True,False,54,1.5,pizza,chicken_wings,hotdogs,0,1,0,Low,3,Mckinney,TX,75071,1100,2200,0
79,rMLYkzXa9bJ3GgvB51_9BQ,True,False,57,2.5,pizza,chicken_wings,sandwiches,0,0,0,Low,3,McKinney,TX,75071,1000,0000,0
80,P2YDkwSbfOt_dBCz-kzsmw,True,False,83,4.0,indpak,,,1,1,0,,3,Little Elm,TX,75068,1100,1430,1
81,CvjkIAAakBUg9h1x3-Bwow,True,False,49,1.5,hotdogs,burgers,icecream,0,0,0,Low,3,Little Elm,TX,75068,0600,2300,0
82,TOIN3_aVIaPjGTJRvvbZmw,True,False,257,3.5,mexican,,,1,1,0,Low,3,Mckinney,TX,75072,0800,2100,0
83,4scGfgdDKJgf5oIJtFWMow,True,False,411,4.0,breakfast_brunch,coffee,,0,1,0,Medium,3,Frisco,TX,75033,0700,1430,0
84,j6dDGi3iIu7UFXAGcbFtCw,False,False,332,4.0,sushi,japanese,,0,1,0,Medium,3,Frisco,TX,75034,1100,1430,0
85,SEiQjsJgaJStMQQPwq8gBA,True,False,34,3.5,pizza,,,0,1,0,Low,3,Frisco,TX,75034,1100,2000,1
86,uDdQOtDdPv9_3xEAD-SyEQ,True,False,391,3.0,chicken_wings,burgers,cajun,0,1,0,Medium,3,Little Elm,TX,75068,1100,0000,0
87,MW4BQQ7FqSGmRXbflOf32A,True,False,126,4.0,mediterranean,greek,,1,1,0,Medium,3,Little Elm,TX,75068,1100,2100,0
88,0mF8ergglfGHfNv7BnC8xA,True,False,227,4.5,wine_bars,tacos,beerbar,0,1,0,Medium,3,Little Elm,TX,75068,1500,2100,0
89,_qyd2BjqAj9HSUG_orR0IA,True,False,103,2.5,bars,seafood,burgers,1,1,0,Medium,3,Little Elm,TX,75068,1100,0200,0
90,zl1X-9mprr35PDvLCHETEw,True,False,18,4.0,pizza,salad,desserts,1,1,0,Medium,3,Little Elm,TX,75068,1100,2200,0
91,B_2g2gD5jELS2Jhd2Q7Y1w,True,False,96,3.0,newamerican,sportsbars,,1,1,0,Medium,3,Frisco,TX,75034,1100,0200,0
92,gi4vOTfyHYdG9yKWGIFnGQ,False,False,102,3.5,chinese,noodles,soup,1,0,0,Low,3,Little Elm,TX,75068,1100,2100,0
93,QJFlzbDYd0xJrcGiQeJ6PQ,True,False,85,4.5,breakfast_brunch,donuts,coffee,1,1,0,Low,3,Little Elm,TX,75068,0430,1230,0
94,rneHZ-Ls54Zx0_Y1qVkeTg,True,False,7,3.0,burgers,bubbletea,chicken_wings,1,1,0,,3,Little Elm,TX,75068,1100,2200,1
95,R2c9TlPKQgfSEPPCHGLrXA,True,False,334,3.5,pizza,italian,chicken_wings,1,1,0,Low,3,Little Elm,TX,75068,1100,2200,0
96,NQteur0m7_WL3kxQ_3lUDA,True,False,235,3.5,vietnamese,,,1,1,0,Low,3,Frisco,TX,75034,1100,2100,1
97,aPF1nW2ecOTyFjf3ZCTtnw,True,False,140,2.0,tradamerican,sportsbars,burgers,1,1,0,Medium,3,Little Elm,TX,75068,1100,0000,0
98,Ju9FG4YpXcyPvdJHZuro8A,True,False,108,3.0,sushi,steak,japanese,0,1,0,Medium,3,Frisco,TX,75034,1100,1430,0
99,s5RrKMbJR3mzfzUgZQdrfA,True,False,135,1.5,hotdogs,chicken_wings,,1,1,0,Low,3,Little Elm,TX,75068,1030,2200,0
100,KICoweaVCo7ok7UH589zmA,True,False,69,2.0,chinese,hotdogs,,1,1,0,Low,3,Frisco,TX,75033,1030,2200,0
101,CBmSNb_77S3CI7KWVDaeCw,True,False,23,3.0,pizza,buffets,,1,1,0,Low,3,Little Elm,TX,75068,1100,2200,0
102,Xs9AdIIW07fCNh9ySrARPg,True,False,60,1.5,hotdogs,burgers,,1,1,0,Low,3,Little Elm,TX,75068,0600,2300,0
103,JJpou9UZElV_COC_eolWKA,True,False,62,2.5,bbq,tradamerican,chicken_wings,1,0,0,Medium,2,Little Elm,TX,75068,1100,2100,0
104,cCd7Qjs5_gXjJvkJvwS0EA,True,False,47,2.0,burgers,hotdogs,,0,1,0,Low,3,Frisco,TX,75034,1000,0000,0
105,eesJ6i0LRbgn7X6oCxFCZQ,True,False,90,3.0,chinese,desserts,soup,1,1,0,Low,3,Little Elm,TX,75068,1100,2130,0
106,UaqJjEwtWmI72QACt3x18A,True,False,165,1.5,hotdogs,burgers,coffee,0,1,0,Low,3,Little Elm,TX,75068,0000,0000,0
107,qXBX6r0WPWV2VnZupZxjDA,True,False,41,2.5,mexican,hotdogs,,0,1,0,Low,3,Little Elm,TX,75068,0800,0000,0
108,JvC2xEnGrSnY_x7oeAE14Q,True,False,16,2.5,pizza,chicken_wings,hotdogs,0,1,0,Low,3,Frisco,TX,75033,1100,2200,0
109,SuKRjqrNZIsQEuRV3N_1cA,True,False,55,1.5,hotdogs,chicken_wings,chickenshop,1,1,0,Low,3,Little Elm,TX,75068,1030,2300,0
110,xP0UfpcFPWyCcpvoi9HE6w,True,False,28,1.5,seafood,hotdogs,,1,1,0,,3,Little Elm,TX,75068,1030,2200,0
111,DTU6zs0SJcii5r8TetsSgA,False,False,7,3.0,pizza,,,1,1,0,Low,1,Little Elm,TX,75068,1100,2200,0
112,oSrcfY9N4TFztv2agouNtA,True,False,24,1.5,sandwiches,,,1,1,0,Low,3,Little Elm,TX,75068,0800,2100,0
113,5Zpv34Q0FedYu9A24Felgw,False,False,155,4.0,salvadoran,mexican,,0,1,0,Medium,3,Little Elm,TX,75068,1100,2130,0
114,8bZb25LrWSE4bbVtQqHQaQ,True,False,142,3.5,pizza,sandwiches,,1,1,0,Medium,3,Little Elm,TX,75068,1100,2100,1
115,R0dGrbc1yTa48VLV91InUg,True,False,7,1.5,sandwiches,,,1,1,0,Low,3,Frisco,TX,75033,0800,2100,0
116,g6H_JUQC_dV14MZvkVEsLg,True,False,45,3.5,indpak,desserts,,1,1,0,Medium,3,Frisco,TX,75033,1100,1500,0
117,VsQdpn2_KxXOBtj_cbLfCg,True,False,95,3.5,thai,vietnamese,vegetarian,1,1,0,Medium,3,Frisco,TX,75034,1100,2130,0
118,aB5bP5VAL7wpd5YyYV-HxQ,True,False,201,3.5,mediterranean,vegan,vegetarian,1,1,0,Medium,3,Frisco,TX,75034,1100,2100,1
119,8F-LNn0pl3SVLYeFceVM5g,True,False,230,3.5,vietnamese,noodles,,1,1,0,Medium,3,Frisco,TX,75033,1100,2100,0
120,28BwwPQHZQUk_T-bifn_NQ,False,False,171,3.5,burgers,,,0,1,0,Medium,3,Frisco,TX,75033,1100,2100,0
121,q6ML8MCgbh7hZmRxVNCKIA,True,False,117,1.5,hotdogs,mexican,,0,1,0,,3,Frisco,TX,75033,1045,2200,0
122,bqdjUIwYVlg8T00hzAgU3Q,True,False,154,3.5,mexican,tex-mex,,1,1,0,Medium,3,Frisco,TX,75034,1100,2100,0
123,SCqQaNz-VdtJsBF0-rDhug,True,False,73,2.5,salad,delis,sandwiches,1,1,0,Medium,3,Frisco,TX,75033,1000,2100,0
124,X16alWsHoP34DBWC68bQWg,True,False,22,3.0,pizza,hotdogs,,1,1,0,,3,Frisco,TX,75033,1030,2200,0
125,MhXsR-K3udMpgiA4Pukrhw,True,False,174,2.5,tradamerican,bars,tex-mex,1,1,0,Medium,3,Frisco,TX,75034,1045,2200,0
126,6hDHVCKSnIPQG0TGkro_2w,True,False,194,3.0,indpak,,,1,1,0,Medium,3,Frisco,TX,75033,1030,2200,0
127,HeSDtvFdccnj7Q-IR6KcsQ,True,False,32,3.5,juicebars,sandwiches,,1,1,0,,3,Frisco,TX,75034,0700,2100,0
128,BjTP0NhxjO3Z69-uDwjlIw,True,False,55,4.0,sandwiches,hotdogs,delis,1,1,0,Low,3,Frisco,TX,75033,1000,2100,0
129,SxxFkcwfNxIbIBQ2JiwBgw,False,False,10,3.0,chicken_wings,hotdogs,tradamerican,0,1,0,Medium,3,Frisco,TX,75033,1000,2300,0
130,n7O4vrA0Pyoo2Es4lksdrg,True,False,48,2.5,sandwiches,,,1,1,0,Low,3,Frisco,TX,75034,1100,2100,0
131,YJJeGldNu5riaHzdJckB4g,True,False,61,3.0,chicken_wings,hotdogs,,0,1,0,Low,3,Frisco,TX,75034,1000,2300,0
132,TkXqAEK6DsbuMM32YtUQDA,False,False,2,1.0,burgers,,,0,0,0,,0,Frisco,TX,75034,,,0
133,BzUMAbGLTppRzIG-fbSOOg,True,False,126,3.0,hotdogs,chickenshop,salad,0,0,0,Low,3,Frisco,TX,75033,0600,2200,0
134,wUPD1IWHdyh3nB4cH6e9KQ,True,False,14,2.0,chicken_wings,pizza,hotdogs,0,1,0,Low,3,Frisco,TX,75034,1030,2200,0
135,jmHvUUG1DTNeey2cGXfTUA,True,False,127,4.0,hawaiian,,,1,1,0,Low,3,Frisco,TX,75033,1100,0000,1
136,wpvggwrUd-roXvIr1lSGRA,True,False,97,3.5,chickenshop,hotdogs,,1,1,0,Low,3,Frisco,TX,75034,1030,2230,1
137,2Nt2Q5nxHI39RgYxZZ9N-g,True,False,87,3.0,salad,delis,sandwiches,1,1,0,Medium,3,Frisco,TX,75033,1000,2200,1
138,imuBwQgy4AZWx1y9YTwUDA,True,False,8,4.5,servicestations,convenience,hotdogs,0,0,0,Low,3,Frisco,TX,75034,0000,0000,0
139,KyMqxVfeBNCnSLZEkr4y0g,True,False,160,2.0,hotdogs,burgers,,0,1,0,Low,3,Frisco,TX,75034,0000,0000,0
140,uhOSmiTRR2r40pU5KV-X_A,True,False,42,3.0,mexican,hotdogs,,0,1,0,Low,3,Frisco,TX,75033,0800,0000,1
141,gu0isKhH9VBEgQp3YvaMfw,True,False,42,1.5,burgers,hotdogs,icecream,1,1,0,,3,Frisco,TX,75033,0600,2300,0
142,-KQ-YXlgq9-dlIwbVbRW-A,True,False,42,1.5,coffee,burgers,hotdogs,0,1,0,Low,3,Frisco,TX,75034,0500,0200,0
143,oXuxRsNrLXx7QmH2MRbBRg,True,False,52,1.5,hotdogs,burgers,,0,1,0,Low,3,Frisco,TX,75033,1000,2300,1
144,LADOBU3eimEr4rEkxqFtQg,False,False,3,2.5,indpak,intlgrocery,,1,1,0,,2,Frisco,TX,75035,,,0
145,p7iTBe8fMg4CWTNqSpSqxQ,False,False,10,2.5,indpak,,,0,1,0,,2,Frisco,TX,75035,1630,2100,0
146,xgDwXAzxUkgUwxtiJ2bKog,False,False,8,3.5,indpak,breakfast_brunch,,1,1,0,,2,Frisco,TX,75035,1100,2200,0
147,sOnue1eNSFOqqA9ntSDsZQ,True,False,2,2.0,indpak,halal,bbq,1,1,0,,3,Frisco,TX,75035,1130,2130,1
148,X0GMsxXcQncx71ELKtSp8w,True,False,119,4.0,hotdog,,,0,0,0,Low,3,Frisco,TX,75035,1000,2100,0
149,KFdJyuoszE7NEEBxQS5KFA,True,False,115,4.5,italian,bakeries,cafes,1,1,0,Medium,3,Frisco,TX,75035,1100,2100,0
150,_XCKzCdyvs5TOnNAKwF5EA,True,False,76,3.0,salad,mediterranean,,0,0,0,Medium,3,Frisco,TX,75035,1045,2200,0
151,mCaqhmCERtXf1Ytt3Kzb5g,True,False,93,4.0,breakfast_brunch,cafes,,1,1,0,Medium,3,Frisco,TX,75035,0700,1430,0
152,S-Xv3BCb8Y3UstSxGemIwg,True,False,130,3.5,chinese,,,1,1,0,Medium,3,Frisco,TX,75035,1100,2130,0
153,_dEy7wHFK5472D9VFYJ92Q,True,False,206,3.0,mexican,desserts,breakfast_brunch,0,1,0,Low,3,Frisco,TX,75035,0630,2200,0
154,BW2dTsDsfvg28RnscUkAxw,True,False,56,4.0,sandwiches,hotdogs,delis,1,1,0,Low,3,Frisco,TX,75035,1000,2100,0
155,T-KPkZ235kqoWFbDx2sONQ,True,False,162,1.0,hotdogs,burgers,coffee,0,1,0,Low,3,Frisco,TX,75035,0400,0100,0
156,qxm8VbFFy6-GyLLbgscLyA,True,False,60,2.5,chicken_wings,newamerican,,1,1,0,Low,3,Frisco,TX,75035,1030,2200,1
157,xnKXnKjFki9Ty5DS36tsyg,True,False,67,3.5,salad,newamerican,breakfast_brunch,1,1,0,,3,McKinney,TX,75070,0700,2100,0
158,AQ0OMprwnFlYkFRoT6Fr-w,True,False,120,3.5,breakfast_brunch,cafes,tradamerican,0,0,0,Medium,3,McKinney,TX,75070,0700,1430,0
159,yyInJ3lw7rXGkp2TEnb3nw,True,False,233,4.0,hotdogs,pizza,,1,1,0,Low,3,McKinney,TX,75070,1030,2200,0
160,s3lTK380dKKklsyQU4CARQ,True,False,13,4.0,mexican,,,0,0,0,,3,Little Elm,TX,75068,0830,1800,1
161,2CcoD1fRfNroaGQ_sAliNQ,True,False,3,4.5,foodtrucks,burgers,,0,1,0,,3,Little Elm,TX,75068,0800,1500,0
162,PzDZy9PTCYbuaMONj6Tiag,False,False,17,4.0,pizza,chicken_wings,sandwiches,0,0,0,Low,3,Little Elm,TX,75068,1000,0000,0
163,z24kI4C6usrf-HrHV0-2ig,True,False,149,3.5,pizza,fooddeliveryservices,italian,1,1,0,Low,3,Little Elm,TX,75068,1700,2200,0
164,a_14dgr5WOW_XYkEXbep0A,False,False,36,2.0,pizza,,,0,0,0,Low,3,Little Elm,TX,75068,1100,2200,0
165,aSS07ssvQ3ewdXhx90-Oxw,True,False,53,4.0,pizza,desserts,salad,1,1,0,,3,Little Elm,TX,75068,1100,2100,0
166,UPlWGA2JmY5fkZRyvXUQdA,True,False,142,3.0,burgers,hotdogs,tradamerican,1,1,0,Medium,3,Little Elm,TX,75068,1100,2100,1
167,Xj1xaMizHb87U5HwIkdZFA,True,False,315,4.0,asianfusion,chinese,,0,1,0,Medium,3,Little Elm,TX,75068,1030,2130,0
168,9wAA64HxlsDGGMUviXxXyQ,True,False,117,3.5,breakfast_brunch,cafes,newamerican,1,1,0,Medium,3,Little Elm,TX,75068,0700,1400,1
169,hMv8yA_1OTJ4ieH_5aAMuQ,True,False,69,3.0,chickenshop,mexican,,0,1,0,Medium,3,Little Elm,TX,75068,1000,2200,1
170,_pJrK5CgwDVO_Y0rYUCMTw,False,False,37,1.5,hotdogs,sandwiches,,0,0,0,Low,3,Little Elm,TX,75068,,,0
171,Alwgh6S_MMuy-2bwbDRKtQ,True,False,54,2.5,sandwiches,delis,catering,1,1,0,Low,3,Little Elm,TX,75068,1000,2100,1
172,7dSJCOqiBd3dWkUaccvVqw,False,False,12,3.5,sushi,,,0,0,0,Low,3,Little Elm,TX,75068,1000,1900,0
173,LBX-yu132S4qui9rTNFCyg,True,False,9,1.5,hotdogs,sandwiches,,1,1,0,,1,LITTLE ELM,TX,75068,,,0
174,diEQoYhhuR2OrT7MEa_ORg,True,False,21,2.0,hotdogs,burgers,tacos,0,1,0,,3,Little Elm,TX,75068,0000,0000,0
175,Wrjm9S6WKKDj2kxqV40jqw,True,False,7,4.0,servicestations,convenience,hotdogs,0,0,0,Low,3,Little Elm,TX,75068,0000,0000,0
176,TvfnPWq0_KAqFepc0Eowrg,True,False,388,4.0,tacos,,,1,1,0,Medium,3,Frisco,TX,75033,0700,2200,0
177,Z3LXiGk9ArgQSNUKsihuhw,True,False,258,4.5,japanese,sushi,thai,1,1,0,Medium,3,Frisco,TX,75035,1100,1430,0
178,HCRlFBO5C21rGzQN8qA_cg,False,False,2,4.5,bbq,streetvendors,,0,0,0,,0,McKinney,TX,75071,,,0
179,XacNYTPpUvx7ztO9b56OYw,True,False,24,2.5,pizza,,,1,1,0,,3,Frisco,TX,75035,1100,2200,0
180,DbGshk1aSz2gvfKadXf3hA,True,False,17,2.5,sandwiches,,,1,1,0,Low,3,Frisco,TX,75035,0900,2200,0
181,e5hGi2KXJUWT1ijs_7Z-bg,True,False,258,4.0,chinese,,,0,1,0,Medium,3,McKinney,TX,75070,1100,2130,0
182,ZRWexafbbMuXHWFbDcyBMw,False,False,50,3.5,tacos,,,0,1,0,,3,McKinney,TX,75070,0800,2100,0
183,J5KgGmPmzNX5owUyZVQIVg,True,False,314,3.5,tradamerican,burgers,hotdogs,1,1,0,Medium,3,McKinney,TX,75070,0800,2100,1
184,Vx3NrSUUhBBbd1EGEh8NDQ,True,False,56,4.5,greek,,,0,1,0,,3,McKinney,TX,75070,1100,2100,1
185,Mk-vt-KaxL5vKEbm78dAog,True,False,129,4.0,sushi,japanese,,1,1,0,Medium,3,McKinney,TX,75070,1630,2100,0
186,b69SigqPWocfdrFAwA-NFg,False,False,1,1.0,italian,,,0,0,0,,0,McKinney,TX,75070,,,0
187,kUg9xLGJRJ8v8rh2C6PKMA,True,False,112,3.0,mexican,,,1,1,0,Medium,3,Little Elm,TX,75068,1100,2100,0
188,poOYI-vXRWHmhz7fRPd3gA,True,False,61,4.0,sportsbars,tradamerican,beer_and_wine,0,0,0,Medium,3,Frisco,TX,75034,1100,2300,0
189,qHWxt_82KsiDsU4_tiMlNQ,True,False,57,3.5,chinese,,,1,1,0,Low,3,Frisco,TX,75033,1100,2130,0
190,I8kjxgLslqaNwybm1dKkag,True,False,20,4.5,breakfast_brunch,,,1,1,0,,3,Frisco,TX,75034,0700,1400,1
191,kUTLx_nG_tZq5mxHV20jMA,True,False,133,3.5,southern,chicken_wings,comfortfood,1,1,0,Low,3,Frisco,TX,75033,1030,2200,0
192,cEIkirpGljclPdTXg-mHgQ,True,False,447,3.5,bbq,,,1,1,0,Medium,3,Frisco,TX,75034,0700,2100,0
193,JY1CpLWXdTils6iJ6kT7Xw,True,False,30,2.0,bbq,tradamerican,chicken_wings,1,1,0,Medium,3,Frisco,TX,75034,1100,2100,0
194,PyOrQnHcPq1hjdFUw7ScQA,True,False,1,5.0,southern,seafood,foodtrucks,0,0,0,,3,Frisco,TX,75036,1100,1900,1
195,trYkuKXsOZcyczi12Sfyiw,False,False,3,5.0,breakfast_brunch,,,0,0,0,,3,Frisco,TX,75034,,,0
196,w0Qo8DKuUkdjMtGn0GiZJQ,True,False,74,3.5,wine_bars,tradamerican,,0,1,0,,3,Frisco,TX,75034,1100,2200,0
197,UVEbaBKgCmlrWL0RuTkcyg,True,False,52,4.0,hawaiian,,,1,1,0,,3,Frisco,TX,75036,1100,0000,1
198,LWYqf2ipwcQF-8LCkJakOw,True,False,107,3.0,salad,sandwiches,soup,1,1,0,Medium,3,Frisco,TX,75036,0900,2200,0
199,XfAZ2ubt2gMgFd0t1Cpwgw,True,False,38,4.0,chicken_wings,,,1,1,0,,3,Frisco,TX,75033,1100,2200,1
200,O95IXuZZ_LjKXH90iWzPzw,True,False,104,3.5,indpak,halal,,1,1,0,,3,Frisco,TX,75034,1000,2200,0
201,zxWGR6Rt1mGCqu3BpRGajw,False,False,24,3.0,grocery,indpak,,1,1,0,Medium,3,Frisco,TX,75034,1000,2200,0
202,Llw4JYGLDZByKQ0dtt7Qhg,True,False,97,3.0,pizza,,,1,1,0,Medium,3,Frisco,TX,75034,1030,2145,0
203,uNKeGBJiVHvWphLECWrPcg,True,False,8,3.5,vegetarian,indpak,,1,1,0,,3,Little Elm,TX,75033,1500,2000,0
204,hjKduY4M-1qwLxeYsjH_JA,True,False,47,4.5,juicebars,acaibowls,wraps,1,1,0,,3,Frisco,TX,75036,0700,2000,1
205,iRIG9UDwZzQQqzVXwMb6-A,True,False,141,3.5,sportsbars,tradamerican,chicken_wings,1,1,0,Low,3,Frisco,TX,75034,1500,2200,0
206,QBimuzLMIEPnkACx91CuVg,True,False,14,4.5,coffee,juicebars,sandwiches,0,0,0,,2,Little Elm,TX,75068,0530,2000,0
207,KCFAvlZcU8KOkx-MnOThcQ,False,False,3,5.0,breakfast_brunch,indpak,,1,1,0,,3,Frisco,TX,75036,1100,2100,0
208,bCgqc6RDr0a5c0t5giS5RA,True,False,28,3.0,hotdogs,burgers,icecream,1,1,0,Low,3,Frisco,TX,75034,0600,2300,0
209,IlMI7h8NdQUeBd6aTcp_qg,True,False,33,2.0,pizza,chicken_wings,hotdogs,1,1,0,Low,3,Frisco,TX,75034,0930,2300,0
210,FezBLXOhaZHG59R_X1fQaA,True,False,10,2.5,sandwiches,,,1,1,0,Low,3,Frisco,TX,75036,0900,2100,0
211,sj4x_LtOVruBSHzCMUW-vw,True,False,226,4.0,chicken_wings,tradamerican,,0,1,0,Medium,3,Frisco,TX,75034,1100,2100,0
212,icK467zSGbcVKOXvYG-GXQ,True,False,47,3.5,indpak,,,1,1,0,,3,Frisco,TX,75034,1000,2100,0
213,WpOkFfb8xuaYV8SQfc3Yzg,True,False,123,4.5,breakfast_brunch,,,0,0,0,Medium,3,Frisco,TX,75036,0700,1430,0
214,IMzB-8Y1hsXqQ6Ey9Vw3oQ,True,False,6,4.5,pakistani,indpak,,0,0,0,,3,FRISCO,TX,75034,,,0
215,xUzzt6pgTf0Sy01X-ge63w,True,False,329,4.5,breakfast_brunch,comfortfood,southern,0,1,0,Medium,3,Frisco,TX,75034,0700,1400,0
216,ENPhfwodl_g1ey02eGY6tg,True,False,155,4.0,chinese,desserts,seafood,1,1,0,Medium,3,Frisco,TX,75034,1100,1500,0
217,os_9iQIiQ--eSFvNAIul0A,True,False,317,4.0,burgers,cajun,seafood,1,1,0,Medium,3,Frisco,TX,75034,1200,2100,0
218,QBhNEbSTqoRAQoCAh0gwAQ,True,False,619,4.0,pizza,italian,desserts,1,1,0,Medium,3,Frisco,TX,75034,1200,2100,0
219,Z3N__-JLDo1k0ukdH8Mm8g,True,False,408,4.0,asianfusion,sushi,,1,1,0,Medium,3,Frisco,TX,75034,1100,1430,1
220,K7cmD8XdKgMZO0KDfsw8VA,True,False,148,4.5,japanese,sushi,noodles,1,1,0,Medium,3,Frisco,TX,75033,1400,2130,0
221,r3TwC0SGxwqlycndwJvRog,False,False,90,3.0,tex-mex,mexican,breakfast_brunch,1,1,0,Medium,3,Frisco,TX,75033,0700,2100,0
222,TTjP3BiTwjjUajqQZcU8KQ,True,False,199,4.0,japanese,sushi,,1,1,0,Medium,3,Frisco,TX,75034,1115,1430,0
223,AKMIIvW8JDuDOjRzaN4ntw,True,False,96,4.0,chinese,,,1,1,0,Low,3,Frisco,TX,75034,1100,2130,0
224,NXLO7IxmBkUMe2wBm2Jf1g,True,False,311,4.0,tex-mex,,,0,1,0,Medium,3,Frisco,TX,75034,1100,2130,0
225,oHvIrycm6jsBZhBVFfOLaA,True,False,163,3.0,tex-mex,mexican,,1,1,0,Low,3,Frisco,TX,75035,0700,2200,0
226,i1zEl3cr3_og02V_UpJrPA,True,False,54,3.5,pizza,italian,chicken_wings,0,0,0,Low,3,Frisco,TX,75033,1100,2200,0
227,-IyQj3-fwnQwK4yR-F5aCw,False,False,68,4.0,sushi,,,1,1,0,Medium,3,Frisco,TX,75034,1100,2130,0
228,ggum6770Bhf_DUsbuvnPyg,False,False,74,2.0,tradamerican,,,1,1,0,Low,3,Frisco,TX,75034,1030,2200,0
