Y,X,id,Unnamed: 3,0,1
3882420.82701148,-10770061.5201113,1048,,-96.74910874423507,32.90288630118771
3882420.82701148,-10769061.5201113,1049,,-96.74012559139388,32.90288630118771
3882420.82701148,-10768061.5201113,1050,,-96.73114243855268,32.90288630118771
3882420.82701148,-10767061.5201113,1051,,-96.72215928571148,32.90288630118771
3882420.82701148,-10766061.5201113,1052,,-96.7131761328703,32.90288630118771
3882420.82701148,-10765061.5201113,1053,,-96.70419298002909,32.90288630118771
3882420.82701148,-10764061.5201113,1054,,-96.6952098271879,32.90288630118771
3882420.82701148,-10763061.5201113,1055,,-96.6862266743467,32.90288630118771
3882420.82701148,-10762061.5201113,1056,,-96.6772435215055,32.90288630118771
3882420.82701148,-10761061.5201113,1057,,-96.6682603686643,32.90288630118771
3882420.82701148,-10760061.5201113,1058,,-96.65927721582312,32.90288630118771
3882420.82701148,-10759061.5201113,1059,,-96.65029406298193,32.90288630118771
3882420.82701148,-10758061.5201113,1060,,-96.64131091014073,32.90288630118771
3882420.82701148,-10757061.5201113,1061,,-96.63232775729954,32.90288630118771
3882420.82701148,-10756061.5201113,1062,,-96.62334460445834,32.90288630118771
3882420.82701148,-10755061.5201113,1063,,-96.61436145161714,32.90288630118771
3882420.82701148,-10754061.5201113,1064,,-96.60537829877595,32.90288630118771
3882420.82701148,-10753061.5201113,1065,,-96.59639514593475,32.90288630118771
3882420.82701148,-10752061.5201113,1066,,-96.58741199309355,32.90288630118771
3882420.82701148,-10751061.5201113,1067,,-96.57842884025236,32.90288630118771
3882420.82701148,-10750061.5201113,1068,,-96.56944568741116,32.90288630118771
3882420.82701148,-10749061.5201113,1069,,-96.56046253456996,32.90288630118771
3882420.82701148,-10748061.5201113,1070,,-96.55147938172878,32.90288630118771
3882420.82701148,-10747061.5201113,1071,,-96.54249622888759,32.90288630118771
3882420.82701148,-10746061.5201113,1072,,-96.53351307604639,32.90288630118771
3882420.82701148,-10745061.5201113,1073,,-96.5245299232052,32.90288630118771
3882420.82701148,-10744061.5201113,1074,,-96.515546770364,32.90288630118771
3882420.82701148,-10743061.5201113,1075,,-96.5065636175228,32.90288630118771
3882420.82701148,-10742061.5201113,1076,,-96.4975804646816,32.90288630118771
3882420.82701148,-10741061.5201113,1077,,-96.48859731184041,32.90288630118771
3882420.82701148,-10740061.5201113,1078,,-96.47961415899921,32.90288630118771
3882420.82701148,-10739061.5201113,1079,,-96.47063100615802,32.90288630118771
3881420.82701148,-10798061.5201113,1080,,-97.00063702378854,32.895343792262686
3881420.82701148,-10797061.5201113,1081,,-96.99165387094733,32.895343792262686
3881420.82701148,-10796061.5201113,1082,,-96.98267071810614,32.895343792262686
3881420.82701148,-10795061.5201113,1083,,-96.97368756526495,32.895343792262686
3881420.82701148,-10794061.5201113,1084,,-96.96470441242376,32.895343792262686
3881420.82701148,-10793061.5201113,1085,,-96.95572125958256,32.895343792262686
3881420.82701148,-10792061.5201113,1086,,-96.94673810674136,32.895343792262686
3881420.82701148,-10791061.5201113,1087,,-96.93775495390017,32.895343792262686
3881420.82701148,-10790061.5201113,1088,,-96.92877180105897,32.895343792262686
3881420.82701148,-10789061.5201113,1089,,-96.91978864821779,32.895343792262686
3881420.82701148,-10788061.5201113,1090,,-96.9108054953766,32.895343792262686
3881420.82701148,-10787061.5201113,1091,,-96.9018223425354,32.895343792262686
3881420.82701148,-10786061.5201113,1092,,-96.89283918969419,32.895343792262686
3881420.82701148,-10785061.5201113,1093,,-96.88385603685299,32.895343792262686
3881420.82701148,-10784061.5201113,1094,,-96.8748728840118,32.895343792262686
3881420.82701148,-10783061.5201113,1095,,-96.86588973117061,32.895343792262686
3881420.82701148,-10782061.5201113,1096,,-96.85690657832941,32.895343792262686
3881420.82701148,-10781061.5201113,1097,,-96.84792342548822,32.895343792262686
3881420.82701148,-10780061.5201113,1098,,-96.83894027264702,32.895343792262686
3881420.82701148,-10779061.5201113,1099,,-96.82995711980583,32.895343792262686
3881420.82701148,-10778061.5201113,1100,,-96.82097396696464,32.895343792262686
3881420.82701148,-10777061.5201113,1101,,-96.81199081412345,32.895343792262686
3881420.82701148,-10776061.5201113,1102,,-96.80300766128224,32.895343792262686
3881420.82701148,-10775061.5201113,1103,,-96.79402450844104,32.895343792262686
3881420.82701148,-10774061.5201113,1104,,-96.78504135559984,32.895343792262686
3881420.82701148,-10773061.5201113,1105,,-96.77605820275865,32.895343792262686
3881420.82701148,-10772061.5201113,1106,,-96.76707504991747,32.895343792262686
3881420.82701148,-10771061.5201113,1107,,-96.75809189707627,32.895343792262686
3881420.82701148,-10770061.5201113,1108,,-96.74910874423507,32.895343792262686
3881420.82701148,-10769061.5201113,1109,,-96.74012559139388,32.895343792262686
3881420.82701148,-10768061.5201113,1110,,-96.73114243855268,32.895343792262686
3881420.82701148,-10767061.5201113,1111,,-96.72215928571148,32.895343792262686
3881420.82701148,-10766061.5201113,1112,,-96.7131761328703,32.895343792262686
3881420.82701148,-10765061.5201113,1113,,-96.70419298002909,32.895343792262686
3881420.82701148,-10764061.5201113,1114,,-96.6952098271879,32.895343792262686
3881420.82701148,-10763061.5201113,1115,,-96.6862266743467,32.895343792262686
3881420.82701148,-10762061.5201113,1116,,-96.6772435215055,32.895343792262686
3881420.82701148,-10761061.5201113,1117,,-96.6682603686643,32.895343792262686
3881420.82701148,-10760061.5201113,1118,,-96.65927721582312,32.895343792262686
3881420.82701148,-10759061.5201113,1119,,-96.65029406298193,32.895343792262686
3881420.82701148,-10758061.5201113,1120,,-96.64131091014073,32.895343792262686
3881420.82701148,-10757061.5201113,1121,,-96.63232775729954,32.895343792262686
3881420.82701148,-10756061.5201113,1122,,-96.62334460445834,32.895343792262686
3881420.82701148,-10755061.5201113,1123,,-96.61436145161714,32.895343792262686
3881420.82701148,-10754061.5201113,1124,,-96.60537829877595,32.895343792262686
3881420.82701148,-10753061.5201113,1125,,-96.59639514593475,32.895343792262686
3881420.82701148,-10752061.5201113,1126,,-96.58741199309355,32.895343792262686
3881420.82701148,-10751061.5201113,1127,,-96.57842884025236,32.895343792262686
3881420.82701148,-10750061.5201113,1128,,-96.56944568741116,32.895343792262686
3881420.82701148,-10749061.5201113,1129,,-96.56046253456996,32.895343792262686
3881420.82701148,-10748061.5201113,1130,,-96.55147938172878,32.895343792262686
3881420.82701148,-10747061.5201113,1131,,-96.54249622888759,32.895343792262686
3881420.82701148,-10746061.5201113,1132,,-96.53351307604639,32.895343792262686
3881420.82701148,-10745061.5201113,1133,,-96.5245299232052,32.895343792262686
3881420.82701148,-10744061.5201113,1134,,-96.515546770364,32.895343792262686
3881420.82701148,-10743061.5201113,1135,,-96.5065636175228,32.895343792262686
3881420.82701148,-10742061.5201113,1136,,-96.4975804646816,32.895343792262686
3881420.82701148,-10741061.5201113,1137,,-96.48859731184041,32.895343792262686
3881420.82701148,-10740061.5201113,1138,,-96.47961415899921,32.895343792262686
3881420.82701148,-10739061.5201113,1139,,-96.47063100615802,32.895343792262686
3880420.82701148,-10798061.5201113,1140,,-97.00063702378854,32.88780064105638
